,team,period,id_match,possession,xg,outcome,x0,y0,x1,y1
6161,Serbia,2,38,166-Serbia,0.015781227000000002,Complete,23.0,29.0,40.0,14.0
6162,Serbia,2,38,166-Serbia,0.015781227000000002,Complete,74.0,32.0,86.0,66.0
6163,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,53.0,78.0,12.0,55.0
6164,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,12.0,55.0,19.0,36.0
6165,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,23.0,32.0,33.0,34.0
6166,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,33.0,33.0,31.0,30.0
6167,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,31.0,30.0,44.0,38.0
6168,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,44.0,38.0,37.0,31.0
6169,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,37.0,31.0,34.0,38.0
6170,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,34.0,38.0,54.0,53.0
6171,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,54.0,53.0,44.0,71.0
6172,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,42.0,71.0,27.0,50.0
6173,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,27.0,50.0,25.0,23.0
6174,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,26.0,23.0,40.0,23.0
6175,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,41.0,24.0,39.0,32.0
6176,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,39.0,32.0,43.0,33.0
6177,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,46.0,36.0,44.0,51.0
6178,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,45.0,52.0,44.0,76.0
6179,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,46.0,75.0,47.0,54.0
6180,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,45.0,59.0,39.0,70.0
6181,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,39.0,70.0,25.0,51.0
6182,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,26.0,51.0,43.0,50.0
6183,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,43.0,50.0,55.0,56.0
6184,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,60.0,56.0,67.0,36.0
6185,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,70.0,34.0,83.0,34.0
6186,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,88.0,31.0,103.0,29.0
6187,Brazil,2,38,167-Brazil,0.12522255000000002,Complete,103.0,29.0,109.0,45.0
6189,Mexico,1,39,18-Mexico,0.012738693,Complete,53.0,20.0,69.0,31.0
6190,Mexico,1,39,18-Mexico,0.012738693,Complete,75.0,25.0,99.0,6.0
6191,Mexico,1,39,18-Mexico,0.012738693,Complete,112.0,20.0,100.0,22.0
6192,Mexico,1,39,18-Mexico,0.012738693,Complete,99.0,23.0,95.0,29.0
6193,Mexico,1,39,18-Mexico,0.012738693,Complete,89.0,8.0,101.0,4.0
6194,Mexico,1,39,18-Mexico,0.012738693,Complete,100.0,11.0,94.0,26.0
6196,Mexico,1,39,18-Mexico,0.012738693,Complete,82.0,54.0,92.0,79.0
6197,Sweden,1,39,22-Sweden,0.038780876000000006,Complete,119.0,80.0,114.0,34.0
6198,Sweden,1,39,22-Sweden,0.19490962,Complete,119.0,80.0,114.0,34.0
6199,Sweden,1,39,29-Sweden,0.01653303,Complete,58.0,62.0,77.0,69.0
6200,Sweden,1,39,29-Sweden,0.01653303,Complete,77.0,69.0,72.0,69.0
6201,Sweden,1,39,29-Sweden,0.01653303,Complete,82.0,70.0,89.0,76.0
6202,Sweden,1,39,29-Sweden,0.01653303,Complete,88.0,76.0,92.0,51.0
6204,Mexico,1,39,32-Mexico,0.09088635,Complete,54.0,1.0,32.0,4.0
6205,Mexico,1,39,32-Mexico,0.09088635,Complete,32.0,8.0,31.0,41.0
6206,Mexico,1,39,32-Mexico,0.09088635,Complete,34.0,48.0,38.0,62.0
6209,Mexico,1,39,32-Mexico,0.09088635,Complete,89.0,38.0,93.0,34.0
6210,Mexico,1,39,32-Mexico,0.09088635,Complete,97.0,37.0,103.0,49.0
6211,Sweden,1,39,34-Sweden,0.12500775,Complete,105.0,80.0,111.0,69.0
6212,Sweden,1,39,34-Sweden,0.12500775,Complete,111.0,69.0,109.0,78.0
6213,Sweden,1,39,34-Sweden,0.12500775,Complete,109.0,78.0,99.0,72.0
6215,Sweden,1,39,34-Sweden,0.12500775,Complete,84.0,54.0,95.0,76.0
6216,Sweden,1,39,34-Sweden,0.12500775,Complete,99.0,77.0,111.0,35.0
6217,Mexico,1,39,43-Mexico,0.0120303845,Complete,81.0,44.0,84.0,55.0
6218,Mexico,1,39,43-Mexico,0.0120303845,Complete,84.0,56.0,78.0,47.0
6219,Mexico,1,39,43-Mexico,0.0120303845,Complete,81.0,54.0,84.0,67.0
6220,Mexico,1,39,43-Mexico,0.0120303845,Complete,100.0,64.0,110.0,78.0
6221,Mexico,1,39,43-Mexico,0.0120303845,Complete,110.0,75.0,101.0,66.0
6222,Mexico,1,39,44-Mexico,0.21146984,Complete,120.0,2.0,115.0,5.0
6223,Mexico,1,39,44-Mexico,0.21146984,Complete,115.0,9.0,114.0,40.0
6224,Mexico,1,39,44-Mexico,0.024464171,Complete,120.0,2.0,115.0,5.0
6225,Mexico,1,39,44-Mexico,0.024464171,Complete,115.0,9.0,114.0,40.0
6226,Mexico,1,39,45-Mexico,0.021383567000000003,Complete,115.0,2.0,95.0,8.0
6227,Mexico,1,39,45-Mexico,0.021383567000000003,Complete,89.0,19.0,86.0,33.0
6228,Mexico,1,39,45-Mexico,0.021383567000000003,Complete,86.0,41.0,88.0,60.0
6229,Sweden,1,39,54-Sweden,0.10975603,Complete,68.0,41.0,114.0,59.0
6232,Sweden,1,39,55-Sweden,0.22950219,Complete,115.0,56.0,115.0,43.0
6233,Sweden,1,39,60-Sweden,0.060280352999999995,Complete,48.0,55.0,56.0,54.0
6234,Sweden,1,39,60-Sweden,0.060280352999999995,Complete,56.0,54.0,55.0,60.0
6235,Sweden,1,39,60-Sweden,0.060280352999999995,Complete,58.0,64.0,90.0,75.0
6236,Sweden,1,39,60-Sweden,0.060280352999999995,Complete,100.0,69.0,105.0,30.0
6237,Mexico,1,39,64-Mexico,0.034849357000000004,Complete,78.0,40.0,95.0,21.0
6238,Mexico,1,39,69-Mexico,0.046390332000000006,Complete,88.0,53.0,97.0,53.0
6239,Mexico,1,39,69-Mexico,0.046390332000000006,Complete,97.0,56.0,104.0,63.0
6240,Mexico,1,39,73-Mexico,0.02039223,Complete,119.0,80.0,114.0,78.0
6243,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,67.0,80.0,48.0,77.0
6244,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,45.0,61.0,54.0,24.0
6245,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,57.0,19.0,75.0,24.0
6246,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,67.0,15.0,58.0,22.0
6247,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,57.0,22.0,52.0,18.0
6248,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,53.0,16.0,36.0,42.0
6249,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,35.0,43.0,37.0,61.0
6250,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,33.0,64.0,47.0,53.0
6251,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,46.0,55.0,14.0,41.0
6253,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,56.0,27.0,53.0,18.0
6254,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,52.0,11.0,65.0,3.0
6256,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,57.0,5.0,54.0,6.0
6257,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,57.0,4.0,65.0,18.0
6258,Mexico,1,39,79-Mexico,0.017482941999999998,Complete,65.0,24.0,79.0,79.0
6259,Sweden,1,39,87-Sweden,0.17723078,Complete,28.0,42.0,39.0,49.0
6260,Sweden,1,39,87-Sweden,0.17723078,Complete,38.0,52.0,31.0,55.0
6261,Sweden,1,39,87-Sweden,0.17723078,Complete,37.0,49.0,48.0,44.0
6262,Sweden,1,39,87-Sweden,0.17723078,Complete,51.0,48.0,56.0,55.0
6263,Sweden,1,39,87-Sweden,0.17723078,Complete,66.0,52.0,99.0,24.0
6264,Sweden,2,39,98-Sweden,0.2417875,Complete,48.0,49.0,37.0,64.0
6265,Sweden,2,39,98-Sweden,0.2417875,Complete,37.0,64.0,71.0,28.0
6266,Sweden,2,39,98-Sweden,0.2417875,Complete,71.0,28.0,81.0,26.0
6267,Sweden,2,39,98-Sweden,0.2417875,Complete,78.0,29.0,70.0,33.0
6269,Sweden,2,39,98-Sweden,0.2417875,Complete,93.0,37.0,97.0,50.0
6270,Sweden,2,39,98-Sweden,0.2417875,Complete,96.0,49.0,83.0,47.0
6271,Sweden,2,39,98-Sweden,0.2417875,Complete,88.0,51.0,100.0,62.0
6272,Sweden,2,39,98-Sweden,0.2417875,Complete,102.0,61.0,108.0,39.0
6273,Sweden,2,39,98-Sweden,0.26911494,Complete,48.0,49.0,37.0,64.0
6274,Sweden,2,39,98-Sweden,0.26911494,Complete,37.0,64.0,71.0,28.0
6275,Sweden,2,39,98-Sweden,0.26911494,Complete,71.0,28.0,81.0,26.0
6276,Sweden,2,39,98-Sweden,0.26911494,Complete,78.0,29.0,70.0,33.0
6278,Sweden,2,39,98-Sweden,0.26911494,Complete,93.0,37.0,97.0,50.0
6279,Sweden,2,39,98-Sweden,0.26911494,Complete,96.0,49.0,83.0,47.0
6280,Sweden,2,39,98-Sweden,0.26911494,Complete,88.0,51.0,100.0,62.0
6281,Sweden,2,39,98-Sweden,0.26911494,Complete,102.0,61.0,108.0,39.0
6282,Sweden,2,39,101-Sweden,0.09328997,Complete,69.0,28.0,74.0,26.0
6283,Sweden,2,39,101-Sweden,0.09328997,Complete,90.0,34.0,106.0,23.0
6284,Sweden,2,39,101-Sweden,0.09328997,Complete,106.0,23.0,103.0,34.0
6285,Mexico,2,39,103-Mexico,0.021379078000000003,Complete,68.0,79.0,50.0,69.0
6286,Mexico,2,39,103-Mexico,0.021379078000000003,Complete,50.0,53.0,58.0,48.0
6287,Mexico,2,39,103-Mexico,0.021379078000000003,Complete,54.0,44.0,41.0,40.0
6288,Mexico,2,39,103-Mexico,0.021379078000000003,Complete,42.0,39.0,48.0,21.0
6289,Mexico,2,39,103-Mexico,0.021379078000000003,Complete,56.0,7.0,77.0,9.0
6290,Mexico,2,39,103-Mexico,0.021379078000000003,Complete,79.0,21.0,88.0,31.0
6291,Mexico,2,39,103-Mexico,0.021379078000000003,Complete,100.0,25.0,111.0,19.0
6292,Sweden,2,39,104-Sweden,0.030024936,Complete,7.0,47.0,90.0,48.0
6293,Sweden,2,39,104-Sweden,0.030024936,Complete,85.0,52.0,85.0,77.0
6294,Sweden,2,39,104-Sweden,0.030024936,Complete,89.0,77.0,84.0,74.0
6295,Sweden,2,39,104-Sweden,0.030024936,Complete,84.0,74.0,95.0,70.0
6296,Sweden,2,39,104-Sweden,0.030024936,Complete,95.0,70.0,90.0,63.0
6297,Sweden,2,39,104-Sweden,0.030024936,Complete,88.0,58.0,93.0,42.0
6298,Sweden,2,39,104-Sweden,0.030024936,Complete,94.0,39.0,96.0,24.0
6299,Sweden,2,39,109-Sweden,0.012040124,Complete,49.0,5.0,61.0,3.0
6302,Sweden,2,39,109-Sweden,0.012040124,Complete,54.0,17.0,54.0,4.0
6303,Sweden,2,39,109-Sweden,0.012040124,Complete,52.0,4.0,39.0,13.0
6304,Sweden,2,39,109-Sweden,0.012040124,Complete,41.0,15.0,119.0,12.0
6305,Sweden,2,39,109-Sweden,0.012040124,Complete,102.0,3.0,78.0,5.0
6306,Sweden,2,39,109-Sweden,0.012040124,Complete,75.0,6.0,51.0,11.0
6307,Sweden,2,39,109-Sweden,0.012040124,Complete,71.0,25.0,87.0,73.0
6308,Sweden,2,39,109-Sweden,0.012040124,Complete,87.0,73.0,106.0,26.0
6310,Mexico,2,39,116-Mexico,0.013096423,Complete,73.0,3.0,67.0,10.0
6311,Mexico,2,39,116-Mexico,0.013096423,Complete,67.0,9.0,74.0,2.0
6312,Mexico,2,39,116-Mexico,0.013096423,Complete,76.0,3.0,91.0,2.0
6314,Mexico,2,39,116-Mexico,0.013096423,Complete,111.0,16.0,101.0,17.0
6316,Mexico,2,39,120-Mexico,0.016298685,Complete,85.0,68.0,96.0,79.0
6317,Mexico,2,39,120-Mexico,0.016298685,Complete,87.0,65.0,81.0,34.0
6318,Mexico,2,39,121-Mexico,0.018282266,Complete,119.0,79.0,117.0,77.0
6320,Mexico,2,39,121-Mexico,0.018282266,Complete,96.0,32.0,92.0,50.0
6321,Mexico,2,39,121-Mexico,0.018282266,Complete,94.0,57.0,114.0,65.0
6322,Mexico,2,39,121-Mexico,0.018282266,Complete,111.0,66.0,110.0,35.0
6323,Mexico,2,39,123-Mexico,0.056792185,Complete,112.0,74.0,107.0,40.0
6324,Mexico,2,39,132-Mexico,0.043778814000000006,Complete,119.0,79.0,113.0,77.0
6325,Mexico,2,39,132-Mexico,0.043778814000000006,Complete,109.0,76.0,112.0,41.0
6326,Mexico,2,39,140-Mexico,0.035687707,Complete,97.0,30.0,85.0,42.0
6327,Mexico,2,39,140-Mexico,0.035687707,Complete,86.0,41.0,102.0,14.0
6328,Mexico,2,39,140-Mexico,0.035687707,Complete,104.0,11.0,93.0,20.0
6329,Mexico,2,39,140-Mexico,0.035687707,Complete,89.0,21.0,103.0,70.0
6330,Mexico,2,39,140-Mexico,0.035687707,Complete,106.0,57.0,114.0,28.0
6331,Mexico,2,39,140-Mexico,0.051225968,Complete,97.0,30.0,85.0,42.0
6332,Mexico,2,39,140-Mexico,0.051225968,Complete,86.0,41.0,102.0,14.0
6333,Mexico,2,39,140-Mexico,0.051225968,Complete,104.0,11.0,93.0,20.0
6334,Mexico,2,39,140-Mexico,0.051225968,Complete,89.0,21.0,103.0,70.0
6335,Mexico,2,39,140-Mexico,0.051225968,Complete,106.0,57.0,114.0,28.0
6336,Mexico,2,39,140-Mexico,0.707059,Complete,97.0,30.0,85.0,42.0
6337,Mexico,2,39,140-Mexico,0.707059,Complete,86.0,41.0,102.0,14.0
6338,Mexico,2,39,140-Mexico,0.707059,Complete,104.0,11.0,93.0,20.0
6339,Mexico,2,39,140-Mexico,0.707059,Complete,89.0,21.0,103.0,70.0
6340,Mexico,2,39,140-Mexico,0.707059,Complete,106.0,57.0,114.0,28.0
6341,Mexico,2,39,154-Mexico,0.030551946000000007,Complete,120.0,79.0,111.0,77.0
6342,Mexico,2,39,154-Mexico,0.030551946000000007,Complete,109.0,69.0,97.0,51.0
6343,Mexico,2,39,160-Mexico,0.01845097,Complete,109.0,79.0,101.0,74.0
6344,Mexico,2,39,160-Mexico,0.01845097,Complete,104.0,77.0,98.0,73.0
6345,Mexico,2,39,160-Mexico,0.01845097,Complete,97.0,74.0,100.0,65.0
6346,Mexico,2,39,160-Mexico,0.01845097,Complete,100.0,65.0,90.0,61.0
6347,Mexico,2,39,162-Mexico,0.027317936,Complete,41.0,59.0,44.0,46.0
6348,Mexico,2,39,162-Mexico,0.027317936,Complete,48.0,45.0,56.0,12.0
6349,Mexico,2,39,162-Mexico,0.027317936,Complete,55.0,12.0,66.0,1.0
6350,Germany,1,40,12-Germany,0.019065768,Complete,107.0,1.0,113.0,7.0
6351,Germany,1,40,12-Germany,0.019065768,Complete,113.0,7.0,105.0,4.0
6352,Germany,1,40,12-Germany,0.019065768,Complete,102.0,10.0,89.0,11.0
6353,Germany,1,40,12-Germany,0.019065768,Complete,83.0,12.0,68.0,56.0
6354,Germany,1,40,12-Germany,0.019065768,Complete,82.0,56.0,113.0,23.0
6355,Germany,1,40,27-Germany,0.035898812,Complete,120.0,79.0,110.0,39.0
6359,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,66.0,35.0,72.0,11.0
6360,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,86.0,18.0,82.0,28.0
6361,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,82.0,29.0,63.0,28.0
6362,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,64.0,29.0,65.0,27.0
6363,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,67.0,27.0,67.0,40.0
6364,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,63.0,40.0,58.0,34.0
6365,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,58.0,29.0,66.0,3.0
6366,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,66.0,3.0,64.0,26.0
6367,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,64.0,32.0,103.0,77.0
6368,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,103.0,67.0,95.0,62.0
6369,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,95.0,56.0,101.0,56.0
6370,South Korea,1,40,44-South Korea,0.050612005999999994,Complete,101.0,56.0,95.0,76.0
6372,Germany,1,40,55-Germany,0.07624944,Complete,67.0,57.0,67.0,43.0
6373,Germany,1,40,55-Germany,0.07624944,Complete,80.0,41.0,86.0,12.0
6374,Germany,1,40,55-Germany,0.07624944,Complete,90.0,13.0,88.0,25.0
6375,Germany,1,40,55-Germany,0.07624944,Complete,90.0,20.0,95.0,4.0
6376,Germany,1,40,55-Germany,0.07624944,Complete,95.0,4.0,95.0,16.0
6378,Germany,1,40,55-Germany,0.07624944,Complete,76.0,4.0,58.0,8.0
6379,Germany,1,40,55-Germany,0.07624944,Complete,52.0,13.0,54.0,46.0
6380,Germany,1,40,55-Germany,0.07624944,Complete,56.0,51.0,69.0,76.0
6381,Germany,1,40,55-Germany,0.07624944,Complete,69.0,76.0,24.0,61.0
6382,Germany,1,40,55-Germany,0.07624944,Complete,24.0,61.0,36.0,72.0
6383,Germany,1,40,55-Germany,0.07624944,Complete,38.0,72.0,53.0,78.0
6384,Germany,1,40,55-Germany,0.07624944,Complete,53.0,75.0,33.0,68.0
6385,Germany,1,40,55-Germany,0.07624944,Complete,35.0,65.0,33.0,32.0
6386,Germany,1,40,55-Germany,0.07624944,Complete,35.0,37.0,46.0,65.0
6387,Germany,1,40,55-Germany,0.07624944,Complete,54.0,65.0,76.0,64.0
6388,Germany,1,40,55-Germany,0.07624944,Complete,76.0,64.0,86.0,51.0
6389,Germany,1,40,65-Germany,0.08242476,Complete,79.0,31.0,72.0,37.0
6390,Germany,1,40,65-Germany,0.08242476,Complete,88.0,36.0,98.0,52.0
6391,Germany,1,40,66-Germany,0.059152264,Complete,120.0,80.0,111.0,42.0
6392,Germany,1,40,66-Germany,0.059152264,Complete,119.0,28.0,113.0,33.0
6393,Germany,1,40,66-Germany,0.24641468,Complete,120.0,80.0,111.0,42.0
6394,Germany,1,40,66-Germany,0.24641468,Complete,119.0,28.0,113.0,33.0
6395,Germany,1,40,77-Germany,0.021980122,Complete,100.0,1.0,106.0,11.0
6396,Germany,1,40,77-Germany,0.021980122,Complete,106.0,11.0,101.0,4.0
6397,Germany,1,40,77-Germany,0.021980122,Complete,99.0,4.0,86.0,4.0
6398,Germany,1,40,77-Germany,0.021980122,Complete,86.0,16.0,82.0,43.0
6399,Germany,1,40,77-Germany,0.021980122,Complete,82.0,43.0,65.0,30.0
6400,Germany,1,40,77-Germany,0.021980122,Complete,65.0,30.0,56.0,46.0
6401,Germany,1,40,77-Germany,0.021980122,Complete,49.0,50.0,40.0,30.0
6402,Germany,1,40,77-Germany,0.021980122,Complete,41.0,31.0,36.0,65.0
6403,Germany,1,40,77-Germany,0.021980122,Complete,50.0,69.0,67.0,78.0
6404,Germany,1,40,77-Germany,0.021980122,Complete,66.0,77.0,47.0,75.0
6405,Germany,1,40,77-Germany,0.021980122,Complete,64.0,70.0,76.0,77.0
6406,Germany,1,40,77-Germany,0.021980122,Complete,72.0,70.0,92.0,68.0
6407,Germany,1,40,77-Germany,0.021980122,Complete,88.0,71.0,92.0,78.0
6408,Germany,1,40,77-Germany,0.021980122,Complete,93.0,78.0,89.0,73.0
6409,Germany,1,40,77-Germany,0.021980122,Complete,89.0,72.0,95.0,55.0
6410,Germany,1,40,77-Germany,0.021980122,Complete,96.0,55.0,100.0,60.0
6412,South Korea,1,40,80-South Korea,0.035295475,Complete,6.0,42.0,70.0,68.0
6413,South Korea,1,40,80-South Korea,0.035295475,Complete,70.0,68.0,89.0,54.0
6414,South Korea,2,40,81-South Korea,0.02190062,Complete,61.0,41.0,50.0,39.0
6415,South Korea,2,40,81-South Korea,0.02190062,Complete,49.0,39.0,45.0,4.0
6416,South Korea,2,40,81-South Korea,0.02190062,Complete,46.0,6.0,28.0,33.0
6417,South Korea,2,40,81-South Korea,0.02190062,Complete,28.0,31.0,39.0,25.0
6418,South Korea,2,40,81-South Korea,0.02190062,Complete,51.0,13.0,75.0,13.0
6419,South Korea,2,40,81-South Korea,0.02190062,Complete,104.0,10.0,106.0,20.0
6420,South Korea,2,40,81-South Korea,0.02190062,Complete,105.0,21.0,105.0,33.0
6421,Germany,2,40,84-Germany,0.11567797,Complete,51.0,80.0,30.0,58.0
6422,Germany,2,40,84-Germany,0.11567797,Complete,30.0,58.0,37.0,56.0
6423,Germany,2,40,84-Germany,0.11567797,Complete,41.0,57.0,52.0,67.0
6424,Germany,2,40,84-Germany,0.11567797,Complete,52.0,66.0,45.0,50.0
6425,Germany,2,40,84-Germany,0.11567797,Complete,47.0,53.0,56.0,69.0
6426,Germany,2,40,84-Germany,0.11567797,Complete,60.0,71.0,67.0,77.0
6427,Germany,2,40,84-Germany,0.11567797,Complete,67.0,75.0,69.0,60.0
6428,Germany,2,40,84-Germany,0.11567797,Complete,69.0,60.0,57.0,60.0
6429,Germany,2,40,84-Germany,0.11567797,Complete,64.0,51.0,47.0,37.0
6430,Germany,2,40,84-Germany,0.11567797,Complete,48.0,39.0,61.0,38.0
6431,Germany,2,40,84-Germany,0.11567797,Complete,62.0,34.0,61.0,23.0
6432,Germany,2,40,84-Germany,0.11567797,Complete,61.0,24.0,64.0,35.0
6433,Germany,2,40,84-Germany,0.11567797,Complete,63.0,39.0,65.0,56.0
6434,Germany,2,40,84-Germany,0.11567797,Complete,84.0,58.0,89.0,42.0
6435,Germany,2,40,84-Germany,0.11567797,Complete,87.0,39.0,80.0,25.0
6436,Germany,2,40,84-Germany,0.11567797,Complete,80.0,25.0,91.0,32.0
6437,Germany,2,40,84-Germany,0.11567797,Complete,92.0,40.0,107.0,62.0
6438,Germany,2,40,84-Germany,0.11567797,Complete,107.0,60.0,112.0,40.0
6439,Germany,2,40,91-Germany,0.011689258,Complete,59.0,1.0,54.0,6.0
6440,Germany,2,40,91-Germany,0.011689258,Complete,55.0,7.0,64.0,19.0
6442,Germany,2,40,91-Germany,0.011689258,Complete,106.0,14.0,100.0,13.0
6443,Germany,2,40,91-Germany,0.011689258,Complete,98.0,11.0,99.0,4.0
6444,Germany,2,40,91-Germany,0.011689258,Complete,94.0,6.0,83.0,16.0
6445,Germany,2,40,93-Germany,0.087618545,Complete,68.0,1.0,64.0,4.0
6446,Germany,2,40,93-Germany,0.087618545,Complete,67.0,16.0,66.0,24.0
6447,Germany,2,40,93-Germany,0.087618545,Complete,73.0,21.0,83.0,11.0
6448,Germany,2,40,93-Germany,0.087618545,Complete,87.0,10.0,99.0,7.0
6449,Germany,2,40,93-Germany,0.087618545,Complete,99.0,7.0,95.0,15.0
6450,Germany,2,40,93-Germany,0.087618545,Complete,95.0,13.0,98.0,9.0
6451,Germany,2,40,93-Germany,0.087618545,Complete,96.0,12.0,82.0,25.0
6452,Germany,2,40,93-Germany,0.087618545,Complete,82.0,35.0,95.0,62.0
6453,Germany,2,40,93-Germany,0.087618545,Complete,99.0,67.0,104.0,77.0
6454,Germany,2,40,93-Germany,0.087618545,Complete,104.0,70.0,95.0,55.0
6455,Germany,2,40,93-Germany,0.087618545,Complete,90.0,50.0,83.0,29.0
6456,Germany,2,40,93-Germany,0.087618545,Complete,85.0,31.0,89.0,47.0
6457,Germany,2,40,93-Germany,0.087618545,Complete,89.0,47.0,84.0,41.0
6458,Germany,2,40,93-Germany,0.087618545,Complete,85.0,39.0,86.0,25.0
6459,Germany,2,40,93-Germany,0.087618545,Complete,88.0,26.0,108.0,4.0
6460,Germany,2,40,93-Germany,0.087618545,Complete,110.0,2.0,105.0,15.0
6461,Germany,2,40,93-Germany,0.087618545,Complete,105.0,15.0,107.0,22.0
6462,Germany,2,40,93-Germany,0.087618545,Complete,107.0,22.0,114.0,17.0
6463,Germany,2,40,93-Germany,0.087618545,Complete,117.0,21.0,108.0,37.0
6464,South Korea,2,40,94-South Korea,0.21671331,Complete,53.0,28.0,66.0,27.0
6465,South Korea,2,40,94-South Korea,0.21671331,Complete,64.0,26.0,65.0,2.0
6466,South Korea,2,40,94-South Korea,0.21671331,Complete,65.0,5.0,105.0,31.0
6468,Germany,2,40,96-Germany,0.03110367,Complete,55.0,66.0,55.0,51.0
6469,Germany,2,40,96-Germany,0.03110367,Complete,63.0,35.0,73.0,7.0
6470,Germany,2,40,96-Germany,0.03110367,Complete,74.0,7.0,72.0,15.0
6471,Germany,2,40,96-Germany,0.03110367,Complete,71.0,19.0,70.0,27.0
6472,Germany,2,40,96-Germany,0.03110367,Complete,83.0,28.0,97.0,18.0
6473,Germany,2,40,96-Germany,0.03110367,Complete,91.0,15.0,82.0,22.0
6474,Germany,2,40,96-Germany,0.03110367,Complete,82.0,26.0,93.0,44.0
6475,Germany,2,40,96-Germany,0.03110367,Complete,93.0,44.0,93.0,35.0
6476,Germany,2,40,96-Germany,0.03110367,Complete,99.0,47.0,106.0,58.0
6478,Germany,2,40,96-Germany,0.016676843,Complete,55.0,66.0,55.0,51.0
6479,Germany,2,40,96-Germany,0.016676843,Complete,63.0,35.0,73.0,7.0
6480,Germany,2,40,96-Germany,0.016676843,Complete,74.0,7.0,72.0,15.0
6481,Germany,2,40,96-Germany,0.016676843,Complete,71.0,19.0,70.0,27.0
6482,Germany,2,40,96-Germany,0.016676843,Complete,83.0,28.0,97.0,18.0
6483,Germany,2,40,96-Germany,0.016676843,Complete,91.0,15.0,82.0,22.0
6484,Germany,2,40,96-Germany,0.016676843,Complete,82.0,26.0,93.0,44.0
6485,Germany,2,40,96-Germany,0.016676843,Complete,93.0,44.0,93.0,35.0
6486,Germany,2,40,96-Germany,0.016676843,Complete,99.0,47.0,106.0,58.0
6488,Germany,2,40,111-Germany,0.10341297,Complete,28.0,14.0,25.0,27.0
6489,Germany,2,40,111-Germany,0.10341297,Complete,33.0,36.0,57.0,77.0
6490,Germany,2,40,111-Germany,0.10341297,Complete,105.0,60.0,97.0,50.0
6491,Germany,2,40,111-Germany,0.10341297,Complete,100.0,48.0,104.0,32.0
6492,South Korea,2,40,113-South Korea,0.032019146000000005,Complete,61.0,80.0,69.0,79.0
6493,South Korea,2,40,113-South Korea,0.032019146000000005,Complete,69.0,79.0,65.0,74.0
6494,South Korea,2,40,113-South Korea,0.032019146000000005,Complete,66.0,74.0,73.0,74.0
6495,South Korea,2,40,113-South Korea,0.032019146000000005,Complete,56.0,43.0,76.0,17.0
6496,South Korea,2,40,113-South Korea,0.032019146000000005,Complete,96.0,33.0,96.0,37.0
6497,Germany,2,40,117-Germany,0.043180406000000005,Complete,120.0,79.0,114.0,26.0
6498,Germany,2,40,124-Germany,0.16899532,Complete,33.0,75.0,37.0,57.0
6499,Germany,2,40,124-Germany,0.16899532,Complete,52.0,53.0,59.0,18.0
6500,Germany,2,40,124-Germany,0.16899532,Complete,71.0,23.0,59.0,33.0
