,team,period,outcome,x0,y0,x1,y1,possession,id_match
53850,Sweden,1,Complete,108.0,77.0,98.0,78.0,21-Sweden,56
53851,Sweden,1,Complete,96.0,76.0,89.0,69.0,21-Sweden,56
53852,Sweden,1,Complete,89.0,69.0,94.0,74.0,21-Sweden,56
53853,Sweden,1,Complete,94.0,74.0,100.0,62.0,21-Sweden,56
53854,Switzerland,1,Incomplete,14.0,7.0,15.0,7.0,22-Switzerland,56
53855,Switzerland,1,Incomplete,7.0,35.0,68.0,10.0,23-Switzerland,56
53856,Sweden,1,Incomplete,53.0,71.0,66.0,66.0,23-Sweden,56
53857,Switzerland,1,Complete,56.0,15.0,54.0,8.0,23-Switzerland,56
53858,Switzerland,1,Complete,54.0,5.0,35.0,15.0,23-Switzerland,56
53859,Switzerland,1,Complete,37.0,16.0,39.0,50.0,23-Switzerland,56
53860,Switzerland,1,Complete,43.0,63.0,46.0,75.0,23-Switzerland,56
53861,Switzerland,1,Complete,48.0,73.0,39.0,41.0,23-Switzerland,56
53862,Switzerland,1,Complete,43.0,41.0,46.0,11.0,23-Switzerland,56
53863,Switzerland,1,Complete,56.0,17.0,48.0,30.0,23-Switzerland,56
53864,Switzerland,1,Complete,52.0,31.0,56.0,61.0,23-Switzerland,56
53865,Switzerland,1,Complete,58.0,67.0,70.0,78.0,23-Switzerland,56
53866,Switzerland,1,Incomplete,66.0,74.0,115.0,48.0,23-Switzerland,56
53867,Sweden,1,Complete,12.0,48.0,24.0,18.0,25-Sweden,56
53868,Sweden,1,Complete,26.0,23.0,9.0,46.0,25-Sweden,56
53869,Sweden,1,Complete,18.0,54.0,80.0,64.0,25-Sweden,56
53870,Sweden,1,Incomplete,80.0,64.0,94.0,51.0,25-Sweden,56
53871,Switzerland,1,Incomplete,27.0,30.0,50.0,17.0,25-Switzerland,56
53872,Sweden,1,Incomplete,68.0,63.0,86.0,48.0,25-Sweden,56
53873,Switzerland,1,Complete,35.0,33.0,43.0,17.0,26-Switzerland,56
53874,Switzerland,1,Complete,43.0,16.0,33.0,20.0,26-Switzerland,56
53875,Switzerland,1,Complete,33.0,22.0,17.0,25.0,26-Switzerland,56
53876,Switzerland,1,Complete,20.0,37.0,17.0,55.0,26-Switzerland,56
53877,Switzerland,1,Out,16.0,59.0,70.0,80.0,26-Switzerland,56
53878,Sweden,1,Incomplete,66.0,1.0,74.0,13.0,27-Sweden,56
53879,Switzerland,1,Complete,48.0,75.0,37.0,76.0,27-Switzerland,56
53880,Switzerland,1,Incomplete,36.0,76.0,101.0,61.0,27-Switzerland,56
53881,Sweden,1,Complete,16.0,27.0,6.0,47.0,27-Sweden,56
53882,Sweden,1,Complete,8.0,46.0,29.0,12.0,27-Sweden,56
53883,Sweden,1,Complete,29.0,14.0,43.0,17.0,27-Sweden,56
53884,Sweden,1,Complete,43.0,17.0,27.0,14.0,27-Sweden,56
53885,Sweden,1,Complete,25.0,20.0,8.0,33.0,27-Sweden,56
53886,Sweden,1,Incomplete,8.0,42.0,60.0,66.0,27-Sweden,56
53887,Switzerland,1,Complete,61.0,15.0,56.0,25.0,27-Switzerland,56
53888,Switzerland,1,Incomplete,57.0,25.0,53.0,26.0,27-Switzerland,56
53889,Sweden,1,Complete,61.0,59.0,53.0,46.0,27-Sweden,56
53890,Sweden,1,Complete,55.0,43.0,68.0,35.0,27-Sweden,56
53891,Sweden,1,Incomplete,66.0,32.0,68.0,32.0,27-Sweden,56
53892,Sweden,1,Complete,71.0,24.0,65.0,28.0,27-Sweden,56
53893,Sweden,1,Complete,80.0,28.0,79.0,18.0,27-Sweden,56
53894,Sweden,1,Complete,82.0,21.0,71.0,24.0,27-Sweden,56
53895,Sweden,1,Complete,71.0,23.0,90.0,11.0,27-Sweden,56
53896,Sweden,1,Complete,90.0,10.0,94.0,17.0,27-Sweden,56
53897,Sweden,1,Complete,94.0,17.0,90.0,18.0,27-Sweden,56
53898,Sweden,1,Complete,91.0,20.0,95.0,30.0,27-Sweden,56
53899,Switzerland,1,Incomplete,26.0,52.0,26.0,61.0,27-Switzerland,56
53900,Sweden,1,Complete,93.0,18.0,106.0,9.0,27-Sweden,56
53901,Sweden,1,Incomplete,106.0,9.0,110.0,10.0,27-Sweden,56
53902,Sweden,1,Incomplete,94.0,22.0,106.0,36.0,27-Sweden,56
53903,Switzerland,1,Complete,19.0,62.0,43.0,69.0,28-Switzerland,56
53904,Switzerland,1,Complete,39.0,72.0,20.0,76.0,28-Switzerland,56
53905,Switzerland,1,Incomplete,18.0,71.0,47.0,51.0,28-Switzerland,56
53906,Sweden,1,Incomplete,74.0,30.0,69.0,34.0,28-Sweden,56
53907,Switzerland,1,Complete,52.0,47.0,49.0,20.0,28-Switzerland,56
53908,Switzerland,1,Complete,60.0,17.0,65.0,23.0,28-Switzerland,56
53909,Switzerland,1,Complete,65.0,23.0,76.0,5.0,28-Switzerland,56
53910,Switzerland,1,Complete,77.0,8.0,81.0,21.0,28-Switzerland,56
53911,Switzerland,1,Complete,82.0,22.0,73.0,67.0,28-Switzerland,56
53912,Switzerland,1,Complete,85.0,69.0,96.0,77.0,28-Switzerland,56
53913,Switzerland,1,Out,94.0,69.0,120.0,32.0,28-Switzerland,56
53914,Sweden,1,Complete,6.0,47.0,78.0,69.0,29-Sweden,56
53915,Sweden,1,Out,77.0,68.0,108.0,80.0,29-Sweden,56
53916,Switzerland,1,Incomplete,29.0,1.0,57.0,5.0,30-Switzerland,56
53917,Sweden,1,Complete,64.0,76.0,70.0,68.0,30-Sweden,56
53918,Sweden,1,Incomplete,70.0,69.0,84.0,69.0,30-Sweden,56
53919,Switzerland,1,Complete,37.0,12.0,37.0,3.0,30-Switzerland,56
53920,Switzerland,1,Out,37.0,3.0,51.0,2.0,30-Switzerland,56
53921,Sweden,1,Complete,70.0,80.0,49.0,72.0,31-Sweden,56
53922,Sweden,1,Complete,44.0,63.0,45.0,38.0,31-Sweden,56
53923,Sweden,1,Incomplete,65.0,21.0,94.0,24.0,31-Sweden,56
53924,Sweden,1,Out,90.0,25.0,120.0,20.0,31-Sweden,56
53925,Switzerland,1,Complete,6.0,43.0,27.0,67.0,32-Switzerland,56
53926,Switzerland,1,Complete,22.0,60.0,24.0,29.0,32-Switzerland,56
53927,Switzerland,1,Complete,21.0,35.0,7.0,43.0,32-Switzerland,56
53928,Switzerland,1,Incomplete,7.0,42.0,65.0,35.0,32-Switzerland,56
53929,Sweden,1,Incomplete,56.0,46.0,66.0,47.0,32-Sweden,56
53930,Sweden,1,Complete,62.0,55.0,53.0,63.0,32-Sweden,56
53931,Sweden,1,Incomplete,53.0,71.0,84.0,78.0,32-Sweden,56
53932,Switzerland,1,Complete,43.0,14.0,43.0,24.0,32-Switzerland,56
53933,Switzerland,1,Complete,39.0,29.0,40.0,65.0,32-Switzerland,56
53934,Switzerland,1,Complete,40.0,65.0,63.0,77.0,32-Switzerland,56
53935,Switzerland,1,Complete,64.0,78.0,54.0,69.0,32-Switzerland,56
53936,Switzerland,1,Out,53.0,60.0,103.0,1.0,32-Switzerland,56
53937,Sweden,1,Complete,28.0,79.0,47.0,73.0,33-Sweden,56
53938,Sweden,1,Incomplete,47.0,73.0,64.0,76.0,33-Sweden,56
53939,Switzerland,1,Incomplete,57.0,5.0,79.0,18.0,33-Switzerland,56
53940,Sweden,1,Incomplete,52.0,66.0,64.0,68.0,33-Sweden,56
53941,Switzerland,1,Complete,45.0,6.0,21.0,33.0,34-Switzerland,56
53942,Switzerland,1,Complete,24.0,34.0,57.0,4.0,34-Switzerland,56
53943,Switzerland,1,Complete,55.0,4.0,33.0,12.0,34-Switzerland,56
53944,Switzerland,1,Complete,37.0,17.0,44.0,16.0,34-Switzerland,56
53945,Switzerland,1,Complete,53.0,14.0,67.0,14.0,34-Switzerland,56
53946,Switzerland,1,Complete,67.0,14.0,52.0,13.0,34-Switzerland,56
53947,Switzerland,1,Complete,51.0,15.0,38.0,42.0,34-Switzerland,56
53948,Switzerland,1,Complete,38.0,42.0,48.0,72.0,34-Switzerland,56
53949,Switzerland,1,Complete,52.0,72.0,68.0,78.0,34-Switzerland,56
53950,Switzerland,1,Incomplete,65.0,78.0,69.0,79.0,34-Switzerland,56
53951,Sweden,1,Complete,42.0,6.0,48.0,4.0,35-Sweden,56
53952,Sweden,1,Complete,49.0,3.0,55.0,14.0,35-Sweden,56
53953,Sweden,1,Complete,56.0,13.0,65.0,5.0,35-Sweden,56
53954,Sweden,1,Complete,67.0,4.0,88.0,11.0,35-Sweden,56
53955,Switzerland,1,Complete,30.0,71.0,6.0,47.0,36-Switzerland,56
53956,Switzerland,1,Complete,6.0,49.0,16.0,77.0,36-Switzerland,56
53957,Switzerland,1,Complete,18.0,77.0,17.0,63.0,36-Switzerland,56
53958,Switzerland,1,Complete,19.0,72.0,29.0,76.0,36-Switzerland,56
53959,Switzerland,1,Complete,29.0,76.0,20.0,79.0,36-Switzerland,56
53960,Switzerland,1,Incomplete,22.0,78.0,47.0,78.0,36-Switzerland,56
53961,Sweden,1,Out,74.0,3.0,81.0,1.0,36-Sweden,56
53962,Switzerland,1,Complete,54.0,47.0,69.0,19.0,37-Switzerland,56
53963,Switzerland,1,Complete,80.0,13.0,96.0,4.0,37-Switzerland,56
53964,Switzerland,1,Complete,95.0,7.0,109.0,5.0,37-Switzerland,56
53965,Switzerland,1,Incomplete,112.0,13.0,115.0,31.0,37-Switzerland,56
53966,Switzerland,1,Complete,112.0,1.0,111.0,11.0,38-Switzerland,56
53967,Switzerland,1,Complete,95.0,29.0,83.0,58.0,38-Switzerland,56
53968,Switzerland,1,Complete,86.0,59.0,90.0,75.0,38-Switzerland,56
53969,Switzerland,1,Incomplete,91.0,60.0,110.0,37.0,38-Switzerland,56
53970,Sweden,1,Complete,16.0,54.0,7.0,53.0,38-Sweden,56
53971,Sweden,1,Incomplete,7.0,53.0,84.0,49.0,38-Sweden,56
53972,Switzerland,1,Complete,37.0,32.0,51.0,68.0,38-Switzerland,56
53973,Switzerland,1,Complete,52.0,64.0,49.0,51.0,38-Switzerland,56
53974,Switzerland,1,Complete,50.0,47.0,56.0,19.0,38-Switzerland,56
53975,Switzerland,1,Complete,76.0,28.0,90.0,34.0,38-Switzerland,56
53976,Switzerland,1,Complete,91.0,34.0,99.0,28.0,38-Switzerland,56
53977,Sweden,1,Complete,16.0,50.0,8.0,42.0,38-Sweden,56
53978,Sweden,1,Out,8.0,42.0,64.0,1.0,38-Sweden,56
53979,Switzerland,1,Complete,37.0,68.0,36.0,50.0,39-Switzerland,56
53980,Switzerland,1,Complete,39.0,33.0,82.0,4.0,39-Switzerland,56
53981,Switzerland,1,Complete,81.0,3.0,106.0,5.0,39-Switzerland,56
53982,Switzerland,1,Incomplete,115.0,5.0,109.0,28.0,39-Switzerland,56
53983,Sweden,1,Complete,12.0,53.0,13.0,65.0,39-Sweden,56
53984,Sweden,1,Incomplete,13.0,65.0,44.0,50.0,39-Sweden,56
53985,Switzerland,1,Complete,77.0,31.0,78.0,23.0,39-Switzerland,56
53986,Sweden,1,Complete,56.0,80.0,69.0,63.0,40-Sweden,56
53987,Sweden,1,Complete,69.0,63.0,78.0,76.0,40-Sweden,56
53988,Sweden,1,Complete,75.0,74.0,79.0,59.0,40-Sweden,56
53989,Sweden,1,Incomplete,78.0,76.0,77.0,55.0,40-Sweden,56
53990,Sweden,1,Incomplete,66.0,33.0,83.0,16.0,40-Sweden,56
53991,Switzerland,1,Complete,50.0,72.0,73.0,76.0,40-Switzerland,56
53992,Switzerland,1,Incomplete,73.0,69.0,118.0,30.0,40-Switzerland,56
53993,Sweden,1,Complete,17.0,49.0,32.0,45.0,40-Sweden,56
53994,Sweden,1,Complete,34.0,38.0,26.0,31.0,40-Sweden,56
53995,Sweden,1,Complete,25.0,28.0,28.0,54.0,40-Sweden,56
53996,Sweden,1,Complete,29.0,56.0,40.0,76.0,40-Sweden,56
53997,Sweden,1,Complete,40.0,72.0,22.0,55.0,40-Sweden,56
53998,Sweden,1,Complete,21.0,53.0,7.0,40.0,40-Sweden,56
53999,Sweden,1,Incomplete,7.0,39.0,66.0,52.0,40-Sweden,56
54000,Switzerland,1,Complete,55.0,29.0,63.0,30.0,41-Switzerland,56
54001,Switzerland,1,Complete,62.0,29.0,68.0,32.0,41-Switzerland,56
54002,Switzerland,1,Complete,58.0,29.0,63.0,27.0,42-Switzerland,56
54003,Switzerland,1,Complete,61.0,28.0,67.0,74.0,42-Switzerland,56
54004,Switzerland,1,Complete,69.0,66.0,47.0,66.0,42-Switzerland,56
54005,Switzerland,1,Complete,52.0,60.0,50.0,20.0,42-Switzerland,56
54006,Switzerland,1,Complete,63.0,11.0,73.0,22.0,42-Switzerland,56
54007,Switzerland,1,Complete,74.0,17.0,87.0,3.0,42-Switzerland,56
54008,Switzerland,1,Complete,78.0,16.0,66.0,9.0,42-Switzerland,56
54009,Switzerland,1,Complete,63.0,11.0,48.0,38.0,42-Switzerland,56
54010,Switzerland,1,Complete,48.0,39.0,54.0,57.0,42-Switzerland,56
54011,Switzerland,1,Complete,54.0,57.0,43.0,41.0,42-Switzerland,56
54012,Switzerland,1,Complete,43.0,39.0,42.0,8.0,42-Switzerland,56
54013,Switzerland,1,Complete,31.0,23.0,28.0,47.0,42-Switzerland,56
54014,Switzerland,1,Complete,28.0,47.0,24.0,22.0,42-Switzerland,56
54015,Switzerland,1,Complete,26.0,24.0,13.0,43.0,42-Switzerland,56
54016,Switzerland,1,Complete,13.0,43.0,24.0,66.0,42-Switzerland,56
54017,Switzerland,1,Complete,32.0,73.0,53.0,74.0,42-Switzerland,56
54018,Sweden,1,Complete,37.0,12.0,48.0,10.0,43-Sweden,56
54019,Sweden,1,Complete,67.0,18.0,106.0,27.0,44-Sweden,56
54020,Sweden,1,Incomplete,106.0,27.0,114.0,41.0,44-Sweden,56
54021,Switzerland,1,Complete,16.0,31.0,39.0,32.0,45-Switzerland,56
54022,Switzerland,1,Complete,68.0,53.0,91.0,63.0,45-Switzerland,56
54023,Switzerland,1,Complete,108.0,69.0,98.0,77.0,45-Switzerland,56
54024,Switzerland,1,Complete,96.0,74.0,110.0,49.0,45-Switzerland,56
54025,Sweden,1,Incomplete,6.0,47.0,82.0,56.0,46-Sweden,56
54026,Switzerland,1,Complete,33.0,24.0,26.0,21.0,47-Switzerland,56
54027,Switzerland,1,Complete,21.0,24.0,7.0,39.0,47-Switzerland,56
54028,Switzerland,1,Incomplete,6.0,45.0,66.0,38.0,47-Switzerland,56
54029,Sweden,1,Incomplete,63.0,39.0,71.0,37.0,47-Sweden,56
54030,Switzerland,1,Complete,77.0,19.0,73.0,7.0,47-Switzerland,56
54031,Switzerland,1,Complete,80.0,13.0,90.0,4.0,47-Switzerland,56
54032,Switzerland,1,Complete,89.0,5.0,81.0,9.0,47-Switzerland,56
54033,Switzerland,1,Complete,81.0,12.0,81.0,15.0,47-Switzerland,56
54034,Switzerland,1,Complete,81.0,15.0,80.0,11.0,47-Switzerland,56
54035,Switzerland,1,Complete,78.0,12.0,70.0,15.0,47-Switzerland,56
54036,Switzerland,1,Complete,72.0,16.0,57.0,28.0,47-Switzerland,56
54037,Switzerland,1,Complete,64.0,37.0,69.0,23.0,47-Switzerland,56
54038,Switzerland,1,Complete,76.0,18.0,86.0,18.0,47-Switzerland,56
54039,Switzerland,1,Incomplete,79.0,26.0,101.0,73.0,47-Switzerland,56
54040,Switzerland,1,Complete,70.0,73.0,59.0,51.0,47-Switzerland,56
54041,Switzerland,1,Complete,64.0,41.0,64.0,20.0,47-Switzerland,56
54042,Switzerland,1,Complete,63.0,19.0,51.0,36.0,47-Switzerland,56
54043,Switzerland,1,Complete,53.0,38.0,63.0,59.0,47-Switzerland,56
54044,Switzerland,1,Complete,64.0,60.0,78.0,79.0,47-Switzerland,56
54045,Switzerland,1,Incomplete,90.0,78.0,110.0,38.0,47-Switzerland,56
54046,Sweden,1,Complete,28.0,75.0,52.0,64.0,48-Sweden,56
54047,Sweden,1,Complete,50.0,69.0,65.0,78.0,48-Sweden,56
54048,Sweden,1,Out,65.0,78.0,120.0,12.0,48-Sweden,56
54049,Switzerland,1,Complete,36.0,38.0,35.0,21.0,49-Switzerland,56
54050,Switzerland,1,Complete,36.0,20.0,32.0,69.0,49-Switzerland,56
54051,Switzerland,1,Complete,42.0,65.0,36.0,42.0,49-Switzerland,56
54052,Switzerland,1,Complete,45.0,40.0,54.0,20.0,49-Switzerland,56
54053,Switzerland,1,Complete,64.0,18.0,55.0,31.0,49-Switzerland,56
54054,Switzerland,1,Complete,58.0,32.0,54.0,73.0,49-Switzerland,56
54055,Switzerland,1,Complete,57.0,72.0,73.0,79.0,49-Switzerland,56
54056,Switzerland,1,Complete,65.0,78.0,55.0,75.0,49-Switzerland,56
54057,Switzerland,1,Complete,46.0,60.0,35.0,26.0,49-Switzerland,56
54058,Switzerland,1,Incomplete,40.0,11.0,69.0,19.0,49-Switzerland,56
54059,Sweden,1,Complete,55.0,70.0,43.0,65.0,49-Sweden,56
54060,Sweden,1,Incomplete,43.0,65.0,75.0,40.0,49-Sweden,56
54061,Switzerland,1,Complete,46.0,39.0,54.0,29.0,49-Switzerland,56
54062,Switzerland,1,Complete,62.0,32.0,71.0,23.0,49-Switzerland,56
54063,Switzerland,1,Complete,75.0,26.0,91.0,12.0,49-Switzerland,56
54064,Switzerland,1,Incomplete,102.0,18.0,97.0,29.0,49-Switzerland,56
54065,Sweden,1,Complete,47.0,54.0,60.0,75.0,49-Sweden,56
54066,Sweden,1,Incomplete,70.0,80.0,87.0,64.0,50-Sweden,56
54067,Switzerland,1,Incomplete,39.0,29.0,56.0,14.0,50-Switzerland,56
54068,Sweden,1,Complete,63.0,65.0,90.0,65.0,50-Sweden,56
54069,Sweden,1,Incomplete,90.0,65.0,80.0,66.0,50-Sweden,56
54070,Switzerland,1,Incomplete,49.0,17.0,85.0,26.0,50-Switzerland,56
54071,Sweden,1,Complete,36.0,55.0,37.0,30.0,50-Sweden,56
54072,Sweden,1,Complete,66.0,23.0,81.0,22.0,50-Sweden,56
54073,Sweden,1,Complete,83.0,23.0,96.0,8.0,50-Sweden,56
54074,Sweden,1,Incomplete,104.0,13.0,108.0,15.0,50-Sweden,56
54075,Sweden,1,Complete,104.0,14.0,100.0,20.0,50-Sweden,56
54076,Sweden,1,Complete,96.0,15.0,104.0,15.0,50-Sweden,56
54077,Sweden,1,Incomplete,106.0,17.0,110.0,44.0,50-Sweden,56
54078,Sweden,1,Complete,105.0,39.0,105.0,41.0,50-Sweden,56
54079,Sweden,1,Pass Offside,111.0,16.0,116.0,25.0,50-Sweden,56
54080,Switzerland,1,Complete,13.0,57.0,20.0,59.0,51-Switzerland,56
54081,Switzerland,1,Complete,26.0,56.0,32.0,52.0,51-Switzerland,56
54082,Switzerland,1,Complete,39.0,61.0,27.0,58.0,51-Switzerland,56
54083,Switzerland,1,Complete,31.0,63.0,47.0,78.0,51-Switzerland,56
54084,Switzerland,1,Complete,46.0,78.0,29.0,69.0,51-Switzerland,56
54085,Switzerland,1,Complete,33.0,65.0,34.0,19.0,51-Switzerland,56
54086,Switzerland,1,Complete,49.0,14.0,49.0,32.0,51-Switzerland,56
54087,Switzerland,1,Complete,52.0,25.0,47.0,15.0,51-Switzerland,56
54088,Switzerland,1,Complete,52.0,29.0,51.0,46.0,51-Switzerland,56
54089,Switzerland,1,Complete,51.0,45.0,55.0,72.0,51-Switzerland,56
54090,Switzerland,1,Complete,56.0,72.0,50.0,52.0,51-Switzerland,56
54091,Switzerland,1,Complete,51.0,49.0,57.0,16.0,51-Switzerland,56
54092,Switzerland,1,Incomplete,73.0,16.0,77.0,11.0,51-Switzerland,56
54093,Sweden,1,Complete,48.0,68.0,37.0,47.0,52-Sweden,56
54094,Sweden,1,Complete,44.0,55.0,42.0,77.0,52-Sweden,56
54095,Sweden,1,Complete,41.0,76.0,63.0,77.0,52-Sweden,56
54096,Sweden,1,Complete,54.0,71.0,45.0,64.0,52-Sweden,56
54097,Switzerland,1,Incomplete,85.0,21.0,117.0,41.0,53-Switzerland,56
54098,Sweden,1,Complete,15.0,45.0,27.0,65.0,54-Sweden,56
54099,Sweden,1,Complete,29.0,66.0,31.0,50.0,54-Sweden,56
54100,Sweden,1,Complete,31.0,57.0,24.0,27.0,54-Sweden,56
54101,Sweden,1,Complete,23.0,30.0,31.0,41.0,54-Sweden,56
54102,Sweden,1,Complete,34.0,41.0,35.0,21.0,54-Sweden,56
54103,Sweden,1,Out,35.0,19.0,55.0,1.0,54-Sweden,56
54104,Switzerland,1,Complete,48.0,80.0,31.0,70.0,55-Switzerland,56
54105,Switzerland,1,Complete,36.0,62.0,37.0,26.0,55-Switzerland,56
54106,Switzerland,1,Complete,39.0,17.0,55.0,3.0,55-Switzerland,56
54107,Switzerland,1,Complete,55.0,6.0,39.0,15.0,55-Switzerland,56
54108,Switzerland,1,Complete,43.0,16.0,43.0,29.0,55-Switzerland,56
54109,Switzerland,1,Complete,44.0,41.0,46.0,72.0,55-Switzerland,56
54110,Switzerland,1,Complete,46.0,72.0,66.0,70.0,55-Switzerland,56
54111,Switzerland,1,Complete,63.0,72.0,61.0,79.0,55-Switzerland,56
54112,Switzerland,1,Complete,61.0,79.0,37.0,72.0,55-Switzerland,56
54113,Switzerland,1,Complete,41.0,69.0,40.0,47.0,55-Switzerland,56
54114,Switzerland,1,Complete,40.0,42.0,51.0,15.0,55-Switzerland,56
54115,Switzerland,1,Complete,63.0,16.0,73.0,16.0,55-Switzerland,56
54116,Switzerland,1,Complete,75.0,18.0,94.0,6.0,55-Switzerland,56
54117,Switzerland,1,Complete,94.0,12.0,88.0,27.0,55-Switzerland,56
54118,Switzerland,1,Complete,89.0,22.0,98.0,6.0,55-Switzerland,56
54119,Switzerland,1,Incomplete,103.0,5.0,113.0,49.0,55-Switzerland,56
54120,Sweden,1,Out,2.0,31.0,40.0,1.0,55-Sweden,56
54121,Switzerland,1,Complete,50.0,57.0,59.0,33.0,56-Switzerland,56
54122,Switzerland,1,Out,62.0,28.0,98.0,80.0,56-Switzerland,56
54123,Sweden,1,Incomplete,27.0,1.0,45.0,3.0,57-Sweden,56
54124,Switzerland,1,Complete,76.0,78.0,86.0,77.0,58-Switzerland,56
54125,Switzerland,1,Complete,86.0,76.0,71.0,66.0,58-Switzerland,56
54126,Sweden,1,Complete,11.0,66.0,8.0,47.0,59-Sweden,56
54127,Sweden,1,Unknown,8.0,47.0,69.0,51.0,59-Sweden,56
54128,Sweden,1,Complete,68.0,44.0,115.0,23.0,60-Sweden,56
54129,Sweden,1,Incomplete,115.0,23.0,112.0,28.0,60-Sweden,56
54130,Sweden,1,Unknown,71.0,23.0,82.0,25.0,60-Sweden,56
54131,Switzerland,1,Complete,40.0,60.0,35.0,24.0,61-Switzerland,56
54132,Switzerland,1,Complete,38.0,15.0,52.0,5.0,61-Switzerland,56
54133,Switzerland,1,Complete,55.0,8.0,69.0,6.0,61-Switzerland,56
54134,Switzerland,1,Complete,47.0,5.0,36.0,37.0,61-Switzerland,56
54135,Switzerland,1,Complete,52.0,43.0,52.0,65.0,61-Switzerland,56
54136,Switzerland,1,Complete,52.0,64.0,66.0,77.0,61-Switzerland,56
54137,Switzerland,1,Complete,64.0,78.0,45.0,71.0,61-Switzerland,56
54138,Switzerland,1,Complete,47.0,61.0,52.0,22.0,61-Switzerland,56
54139,Switzerland,1,Complete,56.0,18.0,97.0,5.0,61-Switzerland,56
54140,Switzerland,1,Incomplete,102.0,7.0,105.0,28.0,61-Switzerland,56
54141,Switzerland,1,Incomplete,120.0,1.0,108.0,50.0,62-Switzerland,56
54142,Switzerland,1,Complete,104.0,68.0,97.0,69.0,62-Switzerland,56
54143,Switzerland,1,Incomplete,96.0,66.0,99.0,65.0,62-Switzerland,56
54144,Switzerland,1,Complete,83.0,57.0,82.0,50.0,62-Switzerland,56
54145,Switzerland,1,Complete,82.0,50.0,65.0,55.0,62-Switzerland,56
54146,Switzerland,1,Complete,67.0,56.0,72.0,77.0,62-Switzerland,56
54147,Switzerland,1,Complete,79.0,77.0,88.0,58.0,62-Switzerland,56
54148,Sweden,1,Incomplete,29.0,28.0,30.0,22.0,63-Sweden,56
54149,Sweden,1,Complete,35.0,29.0,46.0,24.0,63-Sweden,56
54150,Sweden,1,Incomplete,51.0,26.0,54.0,14.0,63-Sweden,56
54151,Switzerland,1,Complete,64.0,72.0,61.0,67.0,65-Switzerland,56
54152,Switzerland,1,Complete,60.0,68.0,75.0,71.0,65-Switzerland,56
54153,Switzerland,1,Complete,74.0,71.0,66.0,78.0,65-Switzerland,56
54154,Switzerland,1,Complete,67.0,76.0,66.0,72.0,65-Switzerland,56
54155,Switzerland,1,Complete,68.0,73.0,77.0,78.0,65-Switzerland,56
54156,Switzerland,1,Complete,74.0,77.0,58.0,64.0,65-Switzerland,56
54157,Switzerland,1,Complete,59.0,58.0,56.0,28.0,65-Switzerland,56
54158,Switzerland,1,Complete,58.0,24.0,72.0,26.0,65-Switzerland,56
54159,Switzerland,1,Complete,71.0,24.0,53.0,24.0,65-Switzerland,56
54160,Switzerland,1,Complete,53.0,25.0,43.0,42.0,65-Switzerland,56
54161,Switzerland,1,Complete,43.0,41.0,52.0,66.0,65-Switzerland,56
54162,Switzerland,1,Incomplete,57.0,68.0,111.0,29.0,65-Switzerland,56
54163,Sweden,1,Complete,12.0,55.0,24.0,66.0,66-Sweden,56
54164,Sweden,1,Complete,25.0,67.0,16.0,59.0,66-Sweden,56
54165,Sweden,1,Complete,19.0,55.0,24.0,21.0,66-Sweden,56
54166,Sweden,1,Complete,35.0,30.0,40.0,68.0,66-Sweden,56
54167,Sweden,1,Incomplete,47.0,62.0,68.0,52.0,66-Sweden,56
54168,Switzerland,1,Incomplete,52.0,18.0,83.0,9.0,66-Switzerland,56
54169,Sweden,1,Complete,38.0,72.0,49.0,72.0,66-Sweden,56
54170,Sweden,1,Incomplete,48.0,69.0,50.0,64.0,66-Sweden,56
54171,Switzerland,1,Complete,71.0,17.0,79.0,17.0,67-Switzerland,56
54172,Switzerland,1,Incomplete,82.0,21.0,96.0,27.0,67-Switzerland,56
54173,Sweden,1,Out,4.0,75.0,4.0,79.0,67-Sweden,56
54174,Switzerland,1,Complete,111.0,1.0,104.0,13.0,68-Switzerland,56
54175,Switzerland,1,Complete,105.0,12.0,103.0,24.0,68-Switzerland,56
54176,Switzerland,1,Complete,103.0,24.0,111.0,15.0,68-Switzerland,56
54177,Switzerland,1,Complete,113.0,20.0,104.0,31.0,68-Switzerland,56
54178,Switzerland,1,Incomplete,50.0,21.0,57.0,17.0,68-Switzerland,56
54179,Sweden,1,Unknown,63.0,63.0,98.0,47.0,69-Sweden,56
54180,Sweden,1,Incomplete,120.0,1.0,116.0,38.0,71-Sweden,56
54181,Sweden,1,Complete,81.0,43.0,104.0,70.0,71-Sweden,56
54182,Sweden,1,Complete,104.0,70.0,114.0,36.0,71-Sweden,56
54183,Switzerland,1,Complete,6.0,40.0,63.0,24.0,72-Switzerland,56
54184,Switzerland,1,Complete,65.0,24.0,74.0,12.0,72-Switzerland,56
54185,Sweden,1,Complete,55.0,64.0,43.0,55.0,73-Sweden,56
54186,Sweden,1,Complete,43.0,55.0,101.0,58.0,73-Sweden,56
54187,Switzerland,1,Complete,14.0,27.0,20.0,25.0,74-Switzerland,56
54188,Switzerland,1,Complete,20.0,28.0,35.0,26.0,74-Switzerland,56
54189,Switzerland,1,Complete,34.0,29.0,36.0,69.0,74-Switzerland,56
54190,Switzerland,1,Complete,47.0,70.0,61.0,69.0,74-Switzerland,56
54191,Switzerland,1,Complete,49.0,62.0,43.0,41.0,74-Switzerland,56
54192,Switzerland,1,Complete,46.0,37.0,51.0,17.0,74-Switzerland,56
